id,key,value,type 
7873867,tiger:name_type,Way,name_
7873867,tiger:separated,no,separ
7873867,tiger:zip_right,94597,zip_r
7873867,tiger:upload_uuid,bulk_upload.pl-c06aeebd-526f-4861-b1a6-aa2b0d38e820,uploa
7873875,name,Fleming Avenue,regular
7873875,highway,residential,regular
7873875,tiger:cfcc,A41,cfcc
7873875,tiger:county,"Contra Costa, CA",count
7873875,tiger:reviewed,no,revie
7873875,tiger:zip_left,94804,zip_l
7873875,tiger:name_base,Fleming,name_
7873875,tiger:name_type,Ave,name_
7873875,tiger:zip_right,94804,zip_r
7873964,name,Martino Road,regular
7873964,highway,residential,regular
7873964,created_by,Potlatch 0.10f,regular
7873964,tiger:cfcc,A41,cfcc
7873964,tiger:tlid,192048803,tlid
7873964,tiger:county,"Contra Costa, CA",count
7873964,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7873964,tiger:reviewed,no,revie
7873964,tiger:zip_left,94549,zip_l
7873964,tiger:name_base,Martino,name_
7873964,tiger:name_type,Rd,name_
7873964,tiger:separated,no,separ
7873964,tiger:zip_right,94549,zip_r
7873996,name,Douglas Court,regular
7873996,highway,residential,regular
7873996,created_by,Potlatch 0.10f,regular
7873996,tiger:cfcc,A41,cfcc
7873996,tiger:tlid,192075910,tlid
7873996,tiger:county,"Contra Costa, CA",count
7873996,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7873996,tiger:reviewed,no,revie
7873996,tiger:zip_left,94507,zip_l
7873996,tiger:name_base,Douglas,name_
7873996,tiger:name_type,Ct,name_
7873996,tiger:separated,no,separ
7873996,tiger:zip_right,94507,zip_r
7874689,name,Novato Court,regular
7874689,highway,residential,regular
7874689,tiger:cfcc,A41,cfcc
7874689,tiger:tlid,192049399,tlid
7874689,tiger:county,"Contra Costa, CA",count
7874689,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7874689,tiger:reviewed,no,revie
7874689,tiger:zip_left,94597,zip_l
7874689,tiger:name_base,Novato,name_
7874689,tiger:name_type,Ct,name_
7874689,tiger:separated,no,separ
7874689,tiger:zip_right,94597,zip_r
7874720,highway,residential,regular
7874720,name,Alta Punta Street,regular
7874720,tiger:cfcc,A41,cfcc
7874720,tiger:county,"Contra Costa, CA",count
7874720,tiger:name_base,Alta Punta,name_
7874720,tiger:name_type,St,name_
7874720,tiger:reviewed,no,revie
7874720,tiger:zip_left,94530,zip_l
7874720,tiger:zip_right,94530,zip_r
7874775,name,Grant Avenue,regular
7874775,highway,residential,regular
7874775,tiger:cfcc,A41,cfcc
7874775,tiger:tlid,192062982,tlid
7874775,tiger:county,"Contra Costa, CA",count
7874775,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7874775,tiger:reviewed,no,revie
7874775,tiger:zip_left,94596,zip_l
7874775,tiger:name_base,Grant,name_
7874775,tiger:name_type,Ave,name_
7874775,tiger:separated,no,separ
7874775,tiger:zip_right,94596,zip_r
7875155,name,Parkmead Court,regular
7875155,highway,residential,regular
7875155,tiger:cfcc,A41,cfcc
7875155,tiger:county,"Contra Costa, CA",count
7875155,tiger:reviewed,no,revie
7875155,tiger:zip_left,94595,zip_l
7875155,tiger:name_base,Parkmead,name_
7875155,tiger:name_type,Ct,name_
7875155,tiger:zip_right,94595,zip_r
7876284,name,Woodcrest Road,regular
7876284,highway,residential,regular
7876284,tiger:cfcc,A41,cfcc
7876284,tiger:county,"Contra Costa, CA",count
7876284,tiger:reviewed,no,revie
7876284,tiger:zip_left,94563,zip_l
7876284,tiger:name_base,Woodcrest,name_
7876284,tiger:name_type,Rd,name_
7876284,tiger:zip_right,94563,zip_r
7876351,highway,residential,regular
7876351,name,Almond Court,regular
7876556,name,Brookwood Court,regular
7876556,highway,residential,regular
7876556,created_by,Potlatch 0.10f,regular
7876556,tiger:cfcc,A41,cfcc
7876556,tiger:tlid,192048577,tlid
7876556,tiger:county,"Contra Costa, CA",count
7876556,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7876556,tiger:reviewed,no,revie
7876556,tiger:zip_left,94549,zip_l
7876556,tiger:name_base,Brookwood,name_
7876556,tiger:name_type,Ct,name_
7876556,tiger:separated,no,separ
7876556,tiger:zip_right,94549,zip_r
7876770,name,Scott Street,regular
7876770,highway,residential,regular
7876770,sidewalk,both,regular
7876770,tiger:cfcc,A41,cfcc
7876770,tiger:county,"Contra Costa, CA",count
7876770,tiger:reviewed,no,revie
7876770,tiger:zip_left,94530,zip_l
7876770,tiger:name_base,Scott,name_
7876770,tiger:name_type,St,name_
7876770,tiger:zip_right,94530,zip_r
7877353,name,Hazelwood Drive,regular
7877353,highway,residential,regular
7877353,created_by,Potlatch 0.10f,regular
7877353,tiger:cfcc,A41,cfcc
7877353,tiger:tlid,192057432,tlid
7877353,tiger:county,"Contra Costa, CA",count
7877353,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7877353,tiger:reviewed,no,revie
7877353,tiger:zip_left,94596,zip_l
7877353,tiger:name_base,Hazelwood,name_
7877353,tiger:name_type,Dr,name_
7877353,tiger:separated,no,separ
7877353,tiger:zip_right,94596,zip_r
7877450,name,Fillmore Street,regular
7877450,highway,residential,regular
7877450,created_by,Potlatch 0.10b,regular
7877450,tiger:cfcc,A41,cfcc
7877450,tiger:tlid,192038458:192038461,tlid
7877450,tiger:county,"Contra Costa, CA",count
7877450,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7877450,tiger:reviewed,no,revie
7877450,tiger:zip_left,94806,zip_l
7877450,tiger:name_base,Fillmore,name_
7877450,tiger:name_type,St,name_
7877450,tiger:separated,no,separ
7877450,tiger:zip_right,94806,zip_r
7877696,name,Waterloo Place,regular
7877696,highway,residential,regular
7877696,created_by,Potlatch 0.10f,regular
7877696,tiger:cfcc,A41,cfcc
7877696,tiger:tlid,192051598,tlid
7877696,tiger:county,"Contra Costa, CA",count
7877696,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7877696,tiger:reviewed,no,revie
7877696,tiger:zip_left,94556,zip_l
7877696,tiger:name_base,Waterloo,name_
7877696,tiger:name_type,Pl,name_
7877696,tiger:separated,no,separ
7877696,tiger:zip_right,94556,zip_r
7877705,name,Patra Drive,regular
7877705,highway,residential,regular
7877705,tiger:cfcc,A41,cfcc
7877705,tiger:tlid,192044634,tlid
7877705,tiger:county,"Contra Costa, CA",count
7877705,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7877705,tiger:reviewed,no,revie
7877705,tiger:zip_left,94803,zip_l
7877705,tiger:name_base,Patra,name_
7877705,tiger:name_type,Dr,name_
7877705,tiger:separated,no,separ
7877705,tiger:zip_right,94803,zip_r
7877705,tiger:upload_uuid,bulk_upload.pl-c06aeebd-526f-4861-b1a6-aa2b0d38e820,uploa
7877748,name,Lobos Court,regular
7877748,highway,residential,regular
7877748,tiger:cfcc,A41,cfcc
7877748,tiger:tlid,192077096:192037163,tlid
7877748,tiger:county,"Contra Costa, CA",count
7877748,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7877748,tiger:reviewed,no,revie
7877748,tiger:zip_left,94801,zip_l
7877748,tiger:name_base,Lobos,name_
7877748,tiger:name_type,Ct,name_
7877748,tiger:separated,no,separ
7877748,tiger:zip_right,94801,zip_r
7878051,name,Hammond Place,regular
7878051,highway,residential,regular
7878051,tiger:cfcc,A41,cfcc
7878051,tiger:tlid,192051763,tlid
7878051,tiger:county,"Contra Costa, CA",count
7878051,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7878051,tiger:reviewed,no,revie
7878051,tiger:zip_left,94556,zip_l
7878051,tiger:name_base,Hammond,name_
7878051,tiger:name_type,Pl,name_
7878051,tiger:separated,no,separ
7878051,tiger:zip_right,94556,zip_r
7878329,highway,residential,regular
7878329,maxspeed,25 mph,regular
7878329,name,Marston Road,regular
7878329,tiger:cfcc,A41,cfcc
7878329,tiger:county,"Contra Costa, CA",count
7878329,tiger:name_base,Marston,name_
7878329,tiger:name_type,Rd,name_
7878329,tiger:reviewed,no,revie
7878329,tiger:zip_left,94563,zip_l
7878329,tiger:zip_right,94563,zip_r
7878391,name,Teria Lane,regular
7878391,highway,residential,regular
7878391,tiger:cfcc,A41,cfcc
7878391,tiger:county,"Contra Costa, CA",count
7878391,tiger:reviewed,no,revie
7878391,tiger:name_base,Teria,name_
7878391,tiger:name_type,Ln,name_
7878447,name,Yale Avenue,regular
7878447,highway,residential,regular
7878447,tiger:cfcc,A41,cfcc
7878447,tiger:tlid,192044438:192044439:192044441:192044442:192044446,tlid
7878447,tiger:county,"Contra Costa, CA",count
7878447,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7878447,tiger:zip_left,94708,zip_l
7878447,tiger:name_base,Yale,name_
7878447,tiger:name_type,Ave,name_
7878447,tiger:separated,no,separ
7878447,tiger:zip_right,94708,zip_r
7878447,tiger:upload_uuid,bulk_upload.pl-c06aeebd-526f-4861-b1a6-aa2b0d38e820,uploa
7878688,name,Franke Lane,regular
7878688,highway,residential,regular
7878688,created_by,Potlatch 0.10f,regular
7878688,tiger:cfcc,A41,cfcc
7878688,tiger:tlid,192046405,tlid
7878688,tiger:county,"Contra Costa, CA",count
7878688,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7878688,tiger:reviewed,no,revie
7878688,tiger:zip_left,94549,zip_l
7878688,tiger:name_base,Franke,name_
7878688,tiger:name_type,Ln,name_
7878688,tiger:separated,no,separ
7878688,tiger:zip_right,94549,zip_r
7879287,name,Anderson Circle,regular
7879287,highway,residential,regular
7879287,created_by,Potlatch 0.10f,regular
7879287,tiger:cfcc,A41,cfcc
7879287,tiger:tlid,192062740,tlid
7879287,tiger:county,"Contra Costa, CA",count
7879287,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7879287,tiger:reviewed,no,revie
7879287,tiger:zip_left,94595,zip_l
7879287,tiger:name_base,Anderson,name_
7879287,tiger:name_type,Cir,name_
7879287,tiger:separated,no,separ
7879287,tiger:zip_right,94595,zip_r
7879305,name,Virginia Lane,regular
7879305,highway,residential,regular
7879305,tiger:cfcc,A41,cfcc
7879305,tiger:county,"Contra Costa, CA",count
7879305,tiger:reviewed,no,revie
7879305,tiger:zip_left,94520,zip_l
7879305,tiger:name_base,Virginia,name_
7879305,tiger:name_type,Ln,name_
7879305,tiger:zip_right,94520,zip_r
7879753,name,Heritage Oaks Drive,regular
7879753,highway,residential,regular
7879753,created_by,Potlatch 0.10f,regular
7879753,tiger:cfcc,A41,cfcc
7879753,tiger:tlid,192110533:192063546,tlid
7879753,tiger:county,"Contra Costa, CA",count
7879753,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7879753,tiger:reviewed,no,revie
7879753,tiger:zip_left,94507,zip_l
7879753,tiger:name_base,Heritage Oaks,name_
7879753,tiger:name_type,Dr,name_
7879753,tiger:separated,no,separ
7879753,tiger:zip_right,94507,zip_r
7880177,name,Taft Avenue,regular
7880177,highway,residential,regular
7880177,tiger:cfcc,A41,cfcc
7880177,tiger:tlid,192042356,tlid
7880177,tiger:county,"Contra Costa, CA",count
7880177,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7880177,tiger:reviewed,no,revie
7880177,tiger:zip_left,94805,zip_l
7880177,tiger:name_base,Taft,name_
7880177,tiger:name_type,Ave,name_
7880177,tiger:separated,no,separ
7880177,tiger:zip_right,94805,zip_r
7880177,tiger:upload_uuid,bulk_upload.pl-c06aeebd-526f-4861-b1a6-aa2b0d38e820,uploa
7880465,name,Sousa Drive,regular
7880465,highway,residential,regular
7880465,created_by,Potlatch 0.10f,regular
7880465,tiger:cfcc,A41,cfcc
7880465,tiger:tlid,192049833:192049844,tlid
7880465,tiger:county,"Contra Costa, CA",count
7880465,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7880465,tiger:reviewed,no,revie
7880465,tiger:zip_left,94597,zip_l
7880465,tiger:name_base,Sousa,name_
7880465,tiger:name_type,Dr,name_
7880465,tiger:separated,no,separ
7880465,tiger:zip_right,94597,zip_r
7880514,name,Ronda Court,regular
7880514,highway,residential,regular
7880514,sidewalk,no,regular
7880514,tiger:cfcc,A41,cfcc
7880514,tiger:county,"Contra Costa, CA",count
7880514,tiger:reviewed,no,revie
7880514,tiger:zip_left,94597,zip_l
7880514,tiger:name_base,Ronda,name_
7880514,tiger:name_type,Ct,name_
7880514,tiger:zip_right,94597,zip_r
7880616,name,Bel View Court,regular
7880616,highway,residential,regular
7880616,tiger:cfcc,A41,cfcc
7880616,tiger:tlid,192088704,tlid
7880616,tiger:county,"Contra Costa, CA",count
7880616,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7880616,tiger:zip_left,94530,zip_l
7880616,tiger:name_base,Belview,name_
7880616,tiger:name_type,Ct,name_
7880616,tiger:separated,no,separ
7880616,tiger:zip_right,94530,zip_r
7880616,tiger:upload_uuid,bulk_upload.pl-c06aeebd-526f-4861-b1a6-aa2b0d38e820,uploa
7880748,name,Baldwin Court,regular
7880748,highway,residential,regular
7880748,tiger:cfcc,A41,cfcc
7880748,tiger:tlid,192049719,tlid
7880748,tiger:county,"Contra Costa, CA",count
7880748,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7880748,tiger:reviewed,no,revie
7880748,tiger:name_base,Baldwin,name_
7880748,tiger:name_type,Ct,name_
7880748,tiger:separated,no,separ
7880821,name,Bay Harbor Court,regular
7880821,highway,residential,regular
7880821,tiger:cfcc,A41,cfcc
7880821,tiger:tlid,192101445,tlid
7880821,tiger:county,"Contra Costa, CA",count
7880821,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7880821,tiger:reviewed,no,revie
7880821,tiger:zip_left,94804,zip_l
7880821,tiger:name_base,Bay Harbor,name_
7880821,tiger:name_type,Ct,name_
7880821,tiger:separated,no,separ
7880821,tiger:zip_right,94804,zip_r
7880821,tiger:upload_uuid,bulk_upload.pl-c06aeebd-526f-4861-b1a6-aa2b0d38e820,uploa
7881329,name,Harris Avenue,regular
7881329,highway,residential,regular
7881329,tiger:cfcc,A41,cfcc
7881329,tiger:tlid,192041562,tlid
7881329,tiger:county,"Contra Costa, CA",count
7881329,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7881329,tiger:reviewed,no,revie
7881329,tiger:zip_left,94530,zip_l
7881329,tiger:name_base,Harris,name_
7881329,tiger:name_type,Ave,name_
7881329,tiger:separated,no,separ
7881329,tiger:zip_right,94530,zip_r
7881329,tiger:upload_uuid,bulk_upload.pl-c06aeebd-526f-4861-b1a6-aa2b0d38e820,uploa
7881544,name,Park Lake Circle,regular
7881544,highway,service,regular
7881544,tiger:cfcc,A41,cfcc
7881544,tiger:county,"Contra Costa, CA",count
7881544,tiger:reviewed,no,revie
7881544,tiger:name_base,Park Lake,name_
7881544,tiger:name_type,Cir,name_
7882022,name,Columbia Avenue,regular
7882022,highway,residential,regular
7882022,tiger:cfcc,A41,cfcc
7882022,tiger:tlid,192088738,tlid
7882022,tiger:county,"Contra Costa, CA",count
7882022,tiger:source,tiger_import_dch_v0.6_20070809,sourc
7882022,tiger:zip_left,94708,zip_l
7882022,tiger:name_base,Columbia,name_
7882022,tiger:name_type,Ave,name_
7882022,tiger:separated,no,separ
7882022,tiger:zip_right,94708,zip_r
7882022,tiger:upload_uuid,bulk_upload.pl-c06aeebd-526f-4861-b1a6-aa2b0d38e820,uploa
8914986,name,Quarry Road,regular
8914986,highway,residential,regular
8914986,tiger:cfcc,A41,cfcc
8914986,tiger:tlid,192292764,tlid
8914986,tiger:county,"San Francisco, CA",count
8914986,tiger:source,tiger_import_dch_v0.6_20070809,sourc
8914986,tiger:reviewed,no,revie
8914986,tiger:zip_left,94129,zip_l
8914986,tiger:name_base,Quarry,name_
8914986,tiger:name_type,Rd,name_
8914986,tiger:separated,no,separ
8914986,tiger:zip_right,94129,zip_r
8915198,access,private,regular
8915198,highway,service,regular
8915198,tiger:cfcc,A41,cfcc
8915198,tiger:tlid,192302935,tlid
8915198,tiger:county,"San Francisco, CA",count
8915198,tiger:source,tiger_import_dch_v0.6_20070809,sourc
8915198,tiger:separated,no,separ
8915198,tiger:upload_uuid,bulk_upload.pl-4ddcfcfe-e298-4ca3-a789-35779f3bf445,uploa
8915342,highway,service,regular
8915342,service,alley,regular
8915342,tiger:cfcc,A41,cfcc
8915342,tiger:tlid,192299526,tlid
8915342,tiger:county,"San Francisco, CA",count
8915342,tiger:source,tiger_import_dch_v0.6_20070809,sourc
8915342,tiger:reviewed,no,revie
8915342,tiger:separated,no,separ
8915342,tiger:upload_uuid,bulk_upload.pl-4ddcfcfe-e298-4ca3-a789-35779f3bf445,uploa
8915439,oneway,yes,regular
8915439,highway,service,regular
8915439,service,parking_aisle,regular
8915439,tiger:cfcc,A41,cfcc
8915439,tiger:county,"San Francisco, CA",count
8915763,name,Fulton Street,regular
8915763,highway,residential,regular
8915763,created_by,Potlatch 0.10e,regular
8915763,tiger:cfcc,A41,cfcc
8915763,tiger:tlid,192301631:192301657,tlid
8915763,tiger:county,"San Francisco, CA",count
8915763,tiger:source,tiger_import_dch_v0.6_20070809,sourc
8915763,tiger:zip_left,94102,zip_l
8915763,tiger:name_base,Fulton,name_
8915763,tiger:name_type,St,name_
8915763,tiger:separated,no,separ
8915763,tiger:zip_right,94102,zip_r
8915810,name,Kenneth Rexroth Place,regular
8915810,access,private,regular
8915810,highway,service,regular
8915810,old_name,Tracy Place,regular
8915810,tiger:cfcc,A41,cfcc
8915810,tiger:tlid,192294526:192294527,tlid
8915810,tiger:county,"San Francisco, CA",count
8915810,tiger:source,tiger_import_dch_v0.6_20070809,sourc
8915810,tiger:reviewed,no,revie
8915810,tiger:zip_left,94133,zip_l
8915810,tiger:name_base,Kenneth Rexroth,name_
8915810,tiger:name_type,Pl,name_
8915810,tiger:separated,no,separ
8915810,tiger:zip_right,94133,zip_r
8915810,tiger:name_base_1,Tracy,name_
8915810,tiger:name_type_1,Pl,name_
8915900,name,Ralston Avenue,regular
8915900,highway,service,regular
8915900,lcn_ref,65,regular
8915900,cycleway,shared_lane,regular
8915900,tiger:cfcc,A41,cfcc
8915900,tiger:county,"San Francisco, CA",count
8915900,tiger:name_base,Ralston,name_
8915900,tiger:name_type,Ave,name_
8916208,name,Somerset Street,regular
8916208,highway,residential,regular
8916208,tiger:cfcc,A41,cfcc
8916208,tiger:tlid,192290679,tlid
8916208,tiger:county,"San Francisco, CA",count
